formula,T(K),composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
CuGaTe2ZnCl2,650,Cu1 Ga1 Te2 Zn1 Cl2,17.0,52.0,35.0,32.57142857142857,11.10204081632653,17.0,64.0,94.0,30.0,82.14285714285714,11.26530612244898,90.0,35.453,127.6,92.14699999999999,74.965,30.077142857142857,35.453,171.6,1357.77,1186.17,591.6971428571429,322.5661224489795,171.6,11.0,17.0,6.0,14.571428571428571,2.2040816326530615,16.0,3.0,5.0,2.0,4.0,0.5714285714285714,3.0,102.0,138.0,36.0,122.28571428571429,11.755102040816327,102.0,1.65,3.16,1.5100000000000002,2.2685714285714287,0.5093877551020409,2.1,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,5.0,5.0,2.7142857142857144,2.0408163265306123,4.0,0.0,10.0,10.0,7.142857142857143,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,11.714285714285714,2.897959183673469,7.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367344,0.0,0.0,5.0,5.0,1.5714285714285714,1.2244897959183674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.7142857142857142,1.1020408163265305,1.0,11.07,34.7633333333,23.693333333299996,23.201309523800003,7.347551020399998,24.4975,0.0,2.493,2.493,0.8448571428571429,0.9417959183673469,0.464,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,130.71428571428572,57.183673469387756,64.0
CuGaTe2ZnCl2,700,Cu1 Ga1 Te2 Zn1 Cl2,17.0,52.0,35.0,32.57142857142857,11.10204081632653,17.0,64.0,94.0,30.0,82.14285714285714,11.26530612244898,90.0,35.453,127.6,92.14699999999999,74.965,30.077142857142857,35.453,171.6,1357.77,1186.17,591.6971428571429,322.5661224489795,171.6,11.0,17.0,6.0,14.571428571428571,2.2040816326530615,16.0,3.0,5.0,2.0,4.0,0.5714285714285714,3.0,102.0,138.0,36.0,122.28571428571429,11.755102040816327,102.0,1.65,3.16,1.5100000000000002,2.2685714285714287,0.5093877551020409,2.1,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,5.0,5.0,2.7142857142857144,2.0408163265306123,4.0,0.0,10.0,10.0,7.142857142857143,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,11.714285714285714,2.897959183673469,7.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367344,0.0,0.0,5.0,5.0,1.5714285714285714,1.2244897959183674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.7142857142857142,1.1020408163265305,1.0,11.07,34.7633333333,23.693333333299996,23.201309523800003,7.347551020399998,24.4975,0.0,2.493,2.493,0.8448571428571429,0.9417959183673469,0.464,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,130.71428571428572,57.183673469387756,64.0
CuGaTe2ZnCl2,750,Cu1 Ga1 Te2 Zn1 Cl2,17.0,52.0,35.0,32.57142857142857,11.10204081632653,17.0,64.0,94.0,30.0,82.14285714285714,11.26530612244898,90.0,35.453,127.6,92.14699999999999,74.965,30.077142857142857,35.453,171.6,1357.77,1186.17,591.6971428571429,322.5661224489795,171.6,11.0,17.0,6.0,14.571428571428571,2.2040816326530615,16.0,3.0,5.0,2.0,4.0,0.5714285714285714,3.0,102.0,138.0,36.0,122.28571428571429,11.755102040816327,102.0,1.65,3.16,1.5100000000000002,2.2685714285714287,0.5093877551020409,2.1,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,5.0,5.0,2.7142857142857144,2.0408163265306123,4.0,0.0,10.0,10.0,7.142857142857143,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,11.714285714285714,2.897959183673469,7.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367344,0.0,0.0,5.0,5.0,1.5714285714285714,1.2244897959183674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.7142857142857142,1.1020408163265305,1.0,11.07,34.7633333333,23.693333333299996,23.201309523800003,7.347551020399998,24.4975,0.0,2.493,2.493,0.8448571428571429,0.9417959183673469,0.464,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,130.71428571428572,57.183673469387756,64.0
CuGaTe2ZnCl2,800,Cu1 Ga1 Te2 Zn1 Cl2,17.0,52.0,35.0,32.57142857142857,11.10204081632653,17.0,64.0,94.0,30.0,82.14285714285714,11.26530612244898,90.0,35.453,127.6,92.14699999999999,74.965,30.077142857142857,35.453,171.6,1357.77,1186.17,591.6971428571429,322.5661224489795,171.6,11.0,17.0,6.0,14.571428571428571,2.2040816326530615,16.0,3.0,5.0,2.0,4.0,0.5714285714285714,3.0,102.0,138.0,36.0,122.28571428571429,11.755102040816327,102.0,1.65,3.16,1.5100000000000002,2.2685714285714287,0.5093877551020409,2.1,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,5.0,5.0,2.7142857142857144,2.0408163265306123,4.0,0.0,10.0,10.0,7.142857142857143,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,11.714285714285714,2.897959183673469,7.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367344,0.0,0.0,5.0,5.0,1.5714285714285714,1.2244897959183674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.7142857142857142,1.1020408163265305,1.0,11.07,34.7633333333,23.693333333299996,23.201309523800003,7.347551020399998,24.4975,0.0,2.493,2.493,0.8448571428571429,0.9417959183673469,0.464,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,130.71428571428572,57.183673469387756,64.0
Cu0.99Ga0.99Te1.98Zn0.01Cl0.02,350,Cu0.99 Ga0.99 Te1.98 Zn0.01 Cl0.02,17.0,52.0,35.0,40.85213032581454,11.064051105206627,52.0,64.0,94.0,30.0,79.54636591478697,10.519933920013067,90.0,35.453,127.6,92.14699999999999,96.72861403508772,30.63927028096557,127.6,171.6,1357.77,1186.17,773.2578446115288,290.05866357623387,722.66,11.0,17.0,6.0,14.010025062656641,2.0049874058580035,16.0,3.0,5.0,2.0,4.491228070175438,0.5049465769687376,5.0,102.0,138.0,36.0,132.32080200501255,5.636497258183052,138.0,1.65,3.16,1.5100000000000002,1.9826065162907271,0.12831426938273008,2.1,1.0,2.0,1.0,1.7518796992481203,0.3731132342133529,2.0,0.0,5.0,5.0,2.2581453634085213,1.7562452497157681,4.0,0.0,10.0,10.0,9.949874686716793,0.09974811716006698,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,13.959899749373433,2.024761150997795,16.0,0.0,1.0,1.0,0.2481203007518797,0.3731132342133529,0.0,0.0,5.0,5.0,2.238095238095238,1.3705692803437164,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.486215538847118,1.2474419130533103,2.0,11.07,34.7633333333,23.693333333299996,24.834379699231576,9.8542998473461,34.7633333333,0.0,2.493,2.493,0.24275187969924816,0.2421434789982475,0.464,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.9423558897243,42.49713255570003,152.0
Cu0.99Ga0.99Te1.98Zn0.01Cl0.02,400,Cu0.99 Ga0.99 Te1.98 Zn0.01 Cl0.02,17.0,52.0,35.0,40.85213032581454,11.064051105206627,52.0,64.0,94.0,30.0,79.54636591478697,10.519933920013067,90.0,35.453,127.6,92.14699999999999,96.72861403508772,30.63927028096557,127.6,171.6,1357.77,1186.17,773.2578446115288,290.05866357623387,722.66,11.0,17.0,6.0,14.010025062656641,2.0049874058580035,16.0,3.0,5.0,2.0,4.491228070175438,0.5049465769687376,5.0,102.0,138.0,36.0,132.32080200501255,5.636497258183052,138.0,1.65,3.16,1.5100000000000002,1.9826065162907271,0.12831426938273008,2.1,1.0,2.0,1.0,1.7518796992481203,0.3731132342133529,2.0,0.0,5.0,5.0,2.2581453634085213,1.7562452497157681,4.0,0.0,10.0,10.0,9.949874686716793,0.09974811716006698,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,13.959899749373433,2.024761150997795,16.0,0.0,1.0,1.0,0.2481203007518797,0.3731132342133529,0.0,0.0,5.0,5.0,2.238095238095238,1.3705692803437164,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.486215538847118,1.2474419130533103,2.0,11.07,34.7633333333,23.693333333299996,24.834379699231576,9.8542998473461,34.7633333333,0.0,2.493,2.493,0.24275187969924816,0.2421434789982475,0.464,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.9423558897243,42.49713255570003,152.0
Cu0.99Ga0.99Te1.98Zn0.01Cl0.02,450,Cu0.99 Ga0.99 Te1.98 Zn0.01 Cl0.02,17.0,52.0,35.0,40.85213032581454,11.064051105206627,52.0,64.0,94.0,30.0,79.54636591478697,10.519933920013067,90.0,35.453,127.6,92.14699999999999,96.72861403508772,30.63927028096557,127.6,171.6,1357.77,1186.17,773.2578446115288,290.05866357623387,722.66,11.0,17.0,6.0,14.010025062656641,2.0049874058580035,16.0,3.0,5.0,2.0,4.491228070175438,0.5049465769687376,5.0,102.0,138.0,36.0,132.32080200501255,5.636497258183052,138.0,1.65,3.16,1.5100000000000002,1.9826065162907271,0.12831426938273008,2.1,1.0,2.0,1.0,1.7518796992481203,0.3731132342133529,2.0,0.0,5.0,5.0,2.2581453634085213,1.7562452497157681,4.0,0.0,10.0,10.0,9.949874686716793,0.09974811716006698,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,13.959899749373433,2.024761150997795,16.0,0.0,1.0,1.0,0.2481203007518797,0.3731132342133529,0.0,0.0,5.0,5.0,2.238095238095238,1.3705692803437164,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.486215538847118,1.2474419130533103,2.0,11.07,34.7633333333,23.693333333299996,24.834379699231576,9.8542998473461,34.7633333333,0.0,2.493,2.493,0.24275187969924816,0.2421434789982475,0.464,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.9423558897243,42.49713255570003,152.0
Cu0.99Ga0.99Te1.98Zn0.01Cl0.02,500,Cu0.99 Ga0.99 Te1.98 Zn0.01 Cl0.02,17.0,52.0,35.0,40.85213032581454,11.064051105206627,52.0,64.0,94.0,30.0,79.54636591478697,10.519933920013067,90.0,35.453,127.6,92.14699999999999,96.72861403508772,30.63927028096557,127.6,171.6,1357.77,1186.17,773.2578446115288,290.05866357623387,722.66,11.0,17.0,6.0,14.010025062656641,2.0049874058580035,16.0,3.0,5.0,2.0,4.491228070175438,0.5049465769687376,5.0,102.0,138.0,36.0,132.32080200501255,5.636497258183052,138.0,1.65,3.16,1.5100000000000002,1.9826065162907271,0.12831426938273008,2.1,1.0,2.0,1.0,1.7518796992481203,0.3731132342133529,2.0,0.0,5.0,5.0,2.2581453634085213,1.7562452497157681,4.0,0.0,10.0,10.0,9.949874686716793,0.09974811716006698,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,13.959899749373433,2.024761150997795,16.0,0.0,1.0,1.0,0.2481203007518797,0.3731132342133529,0.0,0.0,5.0,5.0,2.238095238095238,1.3705692803437164,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.486215538847118,1.2474419130533103,2.0,11.07,34.7633333333,23.693333333299996,24.834379699231576,9.8542998473461,34.7633333333,0.0,2.493,2.493,0.24275187969924816,0.2421434789982475,0.464,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.9423558897243,42.49713255570003,152.0
Cu0.99Ga0.99Te1.98Zn0.01Cl0.02,550,Cu0.99 Ga0.99 Te1.98 Zn0.01 Cl0.02,17.0,52.0,35.0,40.85213032581454,11.064051105206627,52.0,64.0,94.0,30.0,79.54636591478697,10.519933920013067,90.0,35.453,127.6,92.14699999999999,96.72861403508772,30.63927028096557,127.6,171.6,1357.77,1186.17,773.2578446115288,290.05866357623387,722.66,11.0,17.0,6.0,14.010025062656641,2.0049874058580035,16.0,3.0,5.0,2.0,4.491228070175438,0.5049465769687376,5.0,102.0,138.0,36.0,132.32080200501255,5.636497258183052,138.0,1.65,3.16,1.5100000000000002,1.9826065162907271,0.12831426938273008,2.1,1.0,2.0,1.0,1.7518796992481203,0.3731132342133529,2.0,0.0,5.0,5.0,2.2581453634085213,1.7562452497157681,4.0,0.0,10.0,10.0,9.949874686716793,0.09974811716006698,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,13.959899749373433,2.024761150997795,16.0,0.0,1.0,1.0,0.2481203007518797,0.3731132342133529,0.0,0.0,5.0,5.0,2.238095238095238,1.3705692803437164,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.486215538847118,1.2474419130533103,2.0,11.07,34.7633333333,23.693333333299996,24.834379699231576,9.8542998473461,34.7633333333,0.0,2.493,2.493,0.24275187969924816,0.2421434789982475,0.464,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.9423558897243,42.49713255570003,152.0
Cu0.99Ga0.99Te1.98Zn0.01Cl0.02,600,Cu0.99 Ga0.99 Te1.98 Zn0.01 Cl0.02,17.0,52.0,35.0,40.85213032581454,11.064051105206627,52.0,64.0,94.0,30.0,79.54636591478697,10.519933920013067,90.0,35.453,127.6,92.14699999999999,96.72861403508772,30.63927028096557,127.6,171.6,1357.77,1186.17,773.2578446115288,290.05866357623387,722.66,11.0,17.0,6.0,14.010025062656641,2.0049874058580035,16.0,3.0,5.0,2.0,4.491228070175438,0.5049465769687376,5.0,102.0,138.0,36.0,132.32080200501255,5.636497258183052,138.0,1.65,3.16,1.5100000000000002,1.9826065162907271,0.12831426938273008,2.1,1.0,2.0,1.0,1.7518796992481203,0.3731132342133529,2.0,0.0,5.0,5.0,2.2581453634085213,1.7562452497157681,4.0,0.0,10.0,10.0,9.949874686716793,0.09974811716006698,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,13.959899749373433,2.024761150997795,16.0,0.0,1.0,1.0,0.2481203007518797,0.3731132342133529,0.0,0.0,5.0,5.0,2.238095238095238,1.3705692803437164,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.486215538847118,1.2474419130533103,2.0,11.07,34.7633333333,23.693333333299996,24.834379699231576,9.8542998473461,34.7633333333,0.0,2.493,2.493,0.24275187969924816,0.2421434789982475,0.464,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.9423558897243,42.49713255570003,152.0
Cu0.99Ga0.99Te1.98Zn0.01Cl0.02,650,Cu0.99 Ga0.99 Te1.98 Zn0.01 Cl0.02,17.0,52.0,35.0,40.85213032581454,11.064051105206627,52.0,64.0,94.0,30.0,79.54636591478697,10.519933920013067,90.0,35.453,127.6,92.14699999999999,96.72861403508772,30.63927028096557,127.6,171.6,1357.77,1186.17,773.2578446115288,290.05866357623387,722.66,11.0,17.0,6.0,14.010025062656641,2.0049874058580035,16.0,3.0,5.0,2.0,4.491228070175438,0.5049465769687376,5.0,102.0,138.0,36.0,132.32080200501255,5.636497258183052,138.0,1.65,3.16,1.5100000000000002,1.9826065162907271,0.12831426938273008,2.1,1.0,2.0,1.0,1.7518796992481203,0.3731132342133529,2.0,0.0,5.0,5.0,2.2581453634085213,1.7562452497157681,4.0,0.0,10.0,10.0,9.949874686716793,0.09974811716006698,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,13.959899749373433,2.024761150997795,16.0,0.0,1.0,1.0,0.2481203007518797,0.3731132342133529,0.0,0.0,5.0,5.0,2.238095238095238,1.3705692803437164,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.486215538847118,1.2474419130533103,2.0,11.07,34.7633333333,23.693333333299996,24.834379699231576,9.8542998473461,34.7633333333,0.0,2.493,2.493,0.24275187969924816,0.2421434789982475,0.464,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.9423558897243,42.49713255570003,152.0
Cu0.99Ga0.99Te1.98Zn0.01Cl0.02,700,Cu0.99 Ga0.99 Te1.98 Zn0.01 Cl0.02,17.0,52.0,35.0,40.85213032581454,11.064051105206627,52.0,64.0,94.0,30.0,79.54636591478697,10.519933920013067,90.0,35.453,127.6,92.14699999999999,96.72861403508772,30.63927028096557,127.6,171.6,1357.77,1186.17,773.2578446115288,290.05866357623387,722.66,11.0,17.0,6.0,14.010025062656641,2.0049874058580035,16.0,3.0,5.0,2.0,4.491228070175438,0.5049465769687376,5.0,102.0,138.0,36.0,132.32080200501255,5.636497258183052,138.0,1.65,3.16,1.5100000000000002,1.9826065162907271,0.12831426938273008,2.1,1.0,2.0,1.0,1.7518796992481203,0.3731132342133529,2.0,0.0,5.0,5.0,2.2581453634085213,1.7562452497157681,4.0,0.0,10.0,10.0,9.949874686716793,0.09974811716006698,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,13.959899749373433,2.024761150997795,16.0,0.0,1.0,1.0,0.2481203007518797,0.3731132342133529,0.0,0.0,5.0,5.0,2.238095238095238,1.3705692803437164,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.486215538847118,1.2474419130533103,2.0,11.07,34.7633333333,23.693333333299996,24.834379699231576,9.8542998473461,34.7633333333,0.0,2.493,2.493,0.24275187969924816,0.2421434789982475,0.464,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.9423558897243,42.49713255570003,152.0
Cu0.99Ga0.99Te1.98Zn0.01Cl0.02,750,Cu0.99 Ga0.99 Te1.98 Zn0.01 Cl0.02,17.0,52.0,35.0,40.85213032581454,11.064051105206627,52.0,64.0,94.0,30.0,79.54636591478697,10.519933920013067,90.0,35.453,127.6,92.14699999999999,96.72861403508772,30.63927028096557,127.6,171.6,1357.77,1186.17,773.2578446115288,290.05866357623387,722.66,11.0,17.0,6.0,14.010025062656641,2.0049874058580035,16.0,3.0,5.0,2.0,4.491228070175438,0.5049465769687376,5.0,102.0,138.0,36.0,132.32080200501255,5.636497258183052,138.0,1.65,3.16,1.5100000000000002,1.9826065162907271,0.12831426938273008,2.1,1.0,2.0,1.0,1.7518796992481203,0.3731132342133529,2.0,0.0,5.0,5.0,2.2581453634085213,1.7562452497157681,4.0,0.0,10.0,10.0,9.949874686716793,0.09974811716006698,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,13.959899749373433,2.024761150997795,16.0,0.0,1.0,1.0,0.2481203007518797,0.3731132342133529,0.0,0.0,5.0,5.0,2.238095238095238,1.3705692803437164,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.486215538847118,1.2474419130533103,2.0,11.07,34.7633333333,23.693333333299996,24.834379699231576,9.8542998473461,34.7633333333,0.0,2.493,2.493,0.24275187969924816,0.2421434789982475,0.464,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.9423558897243,42.49713255570003,152.0
Cu0.99Ga0.99Te1.98Zn0.01Cl0.02,800,Cu0.99 Ga0.99 Te1.98 Zn0.01 Cl0.02,17.0,52.0,35.0,40.85213032581454,11.064051105206627,52.0,64.0,94.0,30.0,79.54636591478697,10.519933920013067,90.0,35.453,127.6,92.14699999999999,96.72861403508772,30.63927028096557,127.6,171.6,1357.77,1186.17,773.2578446115288,290.05866357623387,722.66,11.0,17.0,6.0,14.010025062656641,2.0049874058580035,16.0,3.0,5.0,2.0,4.491228070175438,0.5049465769687376,5.0,102.0,138.0,36.0,132.32080200501255,5.636497258183052,138.0,1.65,3.16,1.5100000000000002,1.9826065162907271,0.12831426938273008,2.1,1.0,2.0,1.0,1.7518796992481203,0.3731132342133529,2.0,0.0,5.0,5.0,2.2581453634085213,1.7562452497157681,4.0,0.0,10.0,10.0,9.949874686716793,0.09974811716006698,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,13.959899749373433,2.024761150997795,16.0,0.0,1.0,1.0,0.2481203007518797,0.3731132342133529,0.0,0.0,5.0,5.0,2.238095238095238,1.3705692803437164,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.486215538847118,1.2474419130533103,2.0,11.07,34.7633333333,23.693333333299996,24.834379699231576,9.8542998473461,34.7633333333,0.0,2.493,2.493,0.24275187969924816,0.2421434789982475,0.464,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.9423558897243,42.49713255570003,152.0
Na3P,100,Na3 P1,11.0,15.0,4.0,12.0,1.5,11.0,2.0,83.0,81.0,22.25,30.375,2.0,22.98976928,30.973762,7.98399272,24.985767459999998,2.9939972699999986,22.98976928,317.3,370.87,53.56999999999999,357.4775,20.08874999999999,370.87,1.0,15.0,14.0,4.5,5.25,1.0,3.0,3.0,0.0,3.0,0.0,3.0,107.0,166.0,59.0,151.25,22.125,166.0,0.93,2.19,1.2599999999999998,1.245,0.47250000000000003,0.93,1.0,2.0,1.0,1.25,0.375,1.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,1.5,1.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5,0.75,1.0,22.5702380952,29.2433333333,6.6730952381,27.575059523775,2.5024107142875005,29.2433333333,0.0,1.625,1.625,0.40625,0.609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,172.25,85.125,229.0
Na3P,200,Na3 P1,11.0,15.0,4.0,12.0,1.5,11.0,2.0,83.0,81.0,22.25,30.375,2.0,22.98976928,30.973762,7.98399272,24.985767459999998,2.9939972699999986,22.98976928,317.3,370.87,53.56999999999999,357.4775,20.08874999999999,370.87,1.0,15.0,14.0,4.5,5.25,1.0,3.0,3.0,0.0,3.0,0.0,3.0,107.0,166.0,59.0,151.25,22.125,166.0,0.93,2.19,1.2599999999999998,1.245,0.47250000000000003,0.93,1.0,2.0,1.0,1.25,0.375,1.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,1.5,1.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5,0.75,1.0,22.5702380952,29.2433333333,6.6730952381,27.575059523775,2.5024107142875005,29.2433333333,0.0,1.625,1.625,0.40625,0.609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,172.25,85.125,229.0
